market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
JUNNAR(MS),October,2006,8916,375,688,525,MS,JUNNAR,Oct-06
JUNNAR(MS),October,2007,15662,744,1708,1400,MS,JUNNAR,Oct-07
JUNNAR(MS),October,2009,10282,725,1475,1325,MS,JUNNAR,Oct-09
JUNNAR(MS),October,2010,31209,1045,1797,1450,MS,JUNNAR,Oct-10
JUNNAR(MS),October,2011,21339,600,1188,931,MS,JUNNAR,Oct-11
JUNNAR(MS),October,2012,11598,300,1350,1150,MS,JUNNAR,Oct-12
JUNNAR(MS),October,2013,2584,2625,5425,4250,MS,JUNNAR,Oct-13
JUNNAR(MS),November,2005,3390,900,1885,1458,MS,JUNNAR,Nov-05
JUNNAR(MS),November,2006,35665,282,760,610,MS,JUNNAR,Nov-06
JUNNAR(MS),November,2007,7636,300,1220,1083,MS,JUNNAR,Nov-07
JUNNAR(MS),November,2008,22885,550,1000,850,MS,JUNNAR,Nov-08
JUNNAR(MS),November,2009,13372,1264,2266,1921,MS,JUNNAR,Nov-09
JUNNAR(MS),November,2010,14617,1800,2910,2420,MS,JUNNAR,Nov-10
JUNNAR(MS),November,2012,3446,200,1400,1200,MS,JUNNAR,Nov-12
JUNNAR(MS),December,2005,3114,590,1395,1050,MS,JUNNAR,Dec-05
JUNNAR(MS),December,2006,10782,334,1058,888,MS,JUNNAR,Dec-06
JUNNAR(MS),December,2007,13881,358,700,550,MS,JUNNAR,Dec-07
JUNNAR(MS),December,2008,42072,630,1320,1080,MS,JUNNAR,Dec-08
JUNNAR(MS),December,2009,13848,1428,2400,1911,MS,JUNNAR,Dec-09
JUNNAR(MS),December,2010,9051,1917,3302,2842,MS,JUNNAR,Dec-10
JUNNAR(MS),December,2011,5737,400,800,600,MS,JUNNAR,Dec-11
JUNNAR(MS),December,2012,15451,908,1592,1292,MS,JUNNAR,Dec-12
JUNNAR(MS),December,2014,127,1400,2200,1900,MS,JUNNAR,Dec-14
JUNNAR(MS),December,2015,397,1000,2110,1500,MS,JUNNAR,Dec-15
KALVAN(MS),January,2004,51600,105,958,807,MS,KALVAN,Jan-04
KALVAN(MS),January,2005,5500,51,386,300,MS,KALVAN,Jan-05
KALVAN(MS),January,2006,24050,82,387,296,MS,KALVAN,Jan-06
KALVAN(MS),January,2007,2000,800,1000,900,MS,KALVAN,Jan-07
KALVAN(MS),January,2008,11780,100,356,273,MS,KALVAN,Jan-08
KALVAN(MS),January,2009,24500,314,1428,1218,MS,KALVAN,Jan-09
KALVAN(MS),January,2010,49800,273,1710,1306,MS,KALVAN,Jan-10
KALVAN(MS),January,2011,16000,510,3448,2550,MS,KALVAN,Jan-11
KALVAN(MS),January,2012,9400,100,516,426,MS,KALVAN,Jan-12
KALVAN(MS),January,2015,13000,300,1488,1175,MS,KALVAN,Jan-15
KALVAN(MS),January,2016,50650,344,1320,989,MS,KALVAN,Jan-16
KALVAN(MS),February,2004,27200,100,777,687,MS,KALVAN,Feb-04
KALVAN(MS),February,2005,11500,51,342,225,MS,KALVAN,Feb-05
KALVAN(MS),February,2006,14700,53,261,211,MS,KALVAN,Feb-06
KALVAN(MS),February,2007,11700,167,1352,1084,MS,KALVAN,Feb-07
KALVAN(MS),February,2008,21060,72,333,251,MS,KALVAN,Feb-08
KALVAN(MS),February,2009,24050,183,1292,1092,MS,KALVAN,Feb-09
KALVAN(MS),February,2010,53800,283,1203,999,MS,KALVAN,Feb-10
KALVAN(MS),February,2011,27700,355,1220,942,MS,KALVAN,Feb-11
KALVAN(MS),February,2012,14000,100,453,355,MS,KALVAN,Feb-12
KALVAN(MS),February,2013,34500,529,1618,1482,MS,KALVAN,Feb-13
KALVAN(MS),February,2015,12700,400,1763,1500,MS,KALVAN,Feb-15
KALVAN(MS),February,2016,66896,215,1018,712,MS,KALVAN,Feb-16
KALVAN(MS),March,2004,11400,100,530,436,MS,KALVAN,Mar-04
KALVAN(MS),March,2005,28100,45,288,183,MS,KALVAN,Mar-05
KALVAN(MS),March,2006,16000,63,249,176,MS,KALVAN,Mar-06
KALVAN(MS),March,2008,4000,55,398,310,MS,KALVAN,Mar-08
KALVAN(MS),March,2009,21000,88,842,706,MS,KALVAN,Mar-09
KALVAN(MS),March,2010,54500,187,755,583,MS,KALVAN,Mar-10
KALVAN(MS),March,2011,15000,308,835,486,MS,KALVAN,Mar-11
KALVAN(MS),March,2012,3000,100,526,451,MS,KALVAN,Mar-12
KALVAN(MS),March,2013,11000,300,1140,1000,MS,KALVAN,Mar-13
KALVAN(MS),April,2004,57900,85,339,295,MS,KALVAN,Apr-04
KALVAN(MS),April,2008,5500,76,321,268,MS,KALVAN,Apr-08
KALVAN(MS),April,2009,41950,113,552,476,MS,KALVAN,Apr-09
KALVAN(MS),April,2010,46550,194,607,517,MS,KALVAN,Apr-10
KALVAN(MS),April,2011,9900,240,709,530,MS,KALVAN,Apr-11
KALVAN(MS),April,2012,21500,126,454,389,MS,KALVAN,Apr-12
KALVAN(MS),April,2015,26500,325,1485,1019,MS,KALVAN,Apr-15
KALVAN(MS),May,2004,48597,80,355,292,MS,KALVAN,May-04
KALVAN(MS),May,2005,15200,34,298,204,MS,KALVAN,May-05
KALVAN(MS),May,2006,13400,51,301,198,MS,KALVAN,May-06
KALVAN(MS),May,2008,7000,51,270,231,MS,KALVAN,May-08
KALVAN(MS),May,2009,28000,125,506,432,MS,KALVAN,May-09
KALVAN(MS),May,2010,26500,199,694,562,MS,KALVAN,May-10
KALVAN(MS),May,2011,5000,126,711,476,MS,KALVAN,May-11
KALVAN(MS),May,2012,38700,125,466,347,MS,KALVAN,May-12
KALVAN(MS),May,2013,15000,300,958,833,MS,KALVAN,May-13
KALVAN(MS),May,2015,13800,350,1670,1356,MS,KALVAN,May-15
KALVAN(MS),June,2004,30975,92,457,402,MS,KALVAN,Jun-04
KALVAN(MS),June,2005,24600,34,370,201,MS,KALVAN,Jun-05
KALVAN(MS),June,2008,11650,34,449,369,MS,KALVAN,Jun-08
KALVAN(MS),June,2009,28900,229,775,707,MS,KALVAN,Jun-09
KALVAN(MS),June,2010,27500,166,754,647,MS,KALVAN,Jun-10
KALVAN(MS),June,2011,23200,235,881,764,MS,KALVAN,Jun-11
KALVAN(MS),June,2012,29200,120,612,454,MS,KALVAN,Jun-12
KALVAN(MS),June,2013,12500,500,1626,1476,MS,KALVAN,Jun-13
KALVAN(MS),June,2015,18800,400,1956,1588,MS,KALVAN,Jun-15
KALVAN(MS),July,2004,92800,76,424,379,MS,KALVAN,Jul-04
KALVAN(MS),July,2005,26000,64,437,315,MS,KALVAN,Jul-05
KALVAN(MS),July,2006,3200,51,389,311,MS,KALVAN,Jul-06
KALVAN(MS),July,2008,7750,126,720,660,MS,KALVAN,Jul-08
KALVAN(MS),July,2009,35600,292,671,628,MS,KALVAN,Jul-09
KALVAN(MS),July,2010,59900,214,764,663,MS,KALVAN,Jul-10
KALVAN(MS),July,2011,29300,213,961,844,MS,KALVAN,Jul-11
KALVAN(MS),July,2012,41500,110,662,533,MS,KALVAN,Jul-12
KALVAN(MS),July,2013,66340,1164,2327,2202,MS,KALVAN,Jul-13
KALVAN(MS),July,2015,52400,840,2447,2112,MS,KALVAN,Jul-15
KALVAN(MS),August,2004,36300,124,428,389,MS,KALVAN,Aug-04
KALVAN(MS),August,2005,44400,100,725,568,MS,KALVAN,Aug-05
KALVAN(MS),August,2006,3000,51,391,325,MS,KALVAN,Aug-06
KALVAN(MS),August,2007,6600,376,1500,1351,MS,KALVAN,Aug-07
KALVAN(MS),August,2009,70150,305,730,673,MS,KALVAN,Aug-09
KALVAN(MS),August,2010,51500,273,964,868,MS,KALVAN,Aug-10
KALVAN(MS),August,2011,40050,245,1240,1103,MS,KALVAN,Aug-11
KALVAN(MS),August,2012,14000,150,733,613,MS,KALVAN,Aug-12
KALVAN(MS),August,2013,45717,2000,4215,3942,MS,KALVAN,Aug-13
KALVAN(MS),August,2014,8400,300,1900,1600,MS,KALVAN,Aug-14
KALVAN(MS),August,2015,46078,1090,4870,4195,MS,KALVAN,Aug-15
KALVAN(MS),September,2004,62700,71,457,400,MS,KALVAN,Sep-04
KALVAN(MS),September,2005,35300,91,1056,869,MS,KALVAN,Sep-05
KALVAN(MS),September,2007,13100,280,1726,1611,MS,KALVAN,Sep-07
KALVAN(MS),September,2008,21200,100,741,671,MS,KALVAN,Sep-08
KALVAN(MS),September,2009,63000,262,731,657,MS,KALVAN,Sep-09
KALVAN(MS),September,2010,74000,321,1493,1329,MS,KALVAN,Sep-10
KALVAN(MS),September,2011,41200,165,1215,1075,MS,KALVAN,Sep-11
KALVAN(MS),September,2012,9000,151,711,611,MS,KALVAN,Sep-12
KALVAN(MS),September,2013,982,1500,5001,4901,MS,KALVAN,Sep-13
KALVAN(MS),September,2015,5400,1000,4658,3950,MS,KALVAN,Sep-15
KALVAN(MS),October,2004,11900,70,583,504,MS,KALVAN,Oct-04
KALVAN(MS),October,2005,20200,245,1328,1144,MS,KALVAN,Oct-05
KALVAN(MS),October,2007,6000,300,1871,1771,MS,KALVAN,Oct-07
KALVAN(MS),October,2008,20150,51,718,590,MS,KALVAN,Oct-08
KALVAN(MS),October,2009,74500,465,1561,1429,MS,KALVAN,Oct-09
KALVAN(MS),October,2010,48000,457,1684,1519,MS,KALVAN,Oct-10
KALVAN(MS),October,2011,47500,159,1025,922,MS,KALVAN,Oct-11
KALVAN(MS),October,2012,14000,151,1219,1026,MS,KALVAN,Oct-12
KALVAN(MS),October,2013,1020,2000,4951,4851,MS,KALVAN,Oct-13
KALVAN(MS),October,2015,6300,767,4080,3259,MS,KALVAN,Oct-15
KALVAN(MS),November,2004,19400,47,486,395,MS,KALVAN,Nov-04
KALVAN(MS),November,2005,1925,340,1007,890,MS,KALVAN,Nov-05
KALVAN(MS),November,2008,2900,100,926,725,MS,KALVAN,Nov-08
KALVAN(MS),November,2009,47910,477,2010,1566,MS,KALVAN,Nov-09
KALVAN(MS),November,2010,41660,518,3373,2314,MS,KALVAN,Nov-10
KALVAN(MS),November,2011,40900,159,989,817,MS,KALVAN,Nov-11
KALVAN(MS),November,2015,4500,500,1995,1400,MS,KALVAN,Nov-15
KALVAN(MS),December,2004,8300,63,426,358,MS,KALVAN,Dec-04
KALVAN(MS),December,2005,14100,150,592,485,MS,KALVAN,Dec-05
KALVAN(MS),December,2008,26600,117,1158,920,MS,KALVAN,Dec-08
KALVAN(MS),December,2009,54750,448,1847,1371,MS,KALVAN,Dec-09
KALVAN(MS),December,2010,30650,471,3548,2383,MS,KALVAN,Dec-10
KALVAN(MS),December,2011,10100,125,698,531,MS,KALVAN,Dec-11
KALVAN(MS),December,2014,7500,500,2036,1725,MS,KALVAN,Dec-14
KALVAN(MS),December,2015,41080,304,1440,1079,MS,KALVAN,Dec-15
KANPUR(UP),January,2004,25200,888,998,943,UP,KANPUR,Jan-04
KANPUR(UP),January,2005,33600,370,448,409,UP,KANPUR,Jan-05
KANPUR(UP),January,2006,25300,497,578,538,UP,KANPUR,Jan-06
KANPUR(UP),January,2007,14650,766,910,848,UP,KANPUR,Jan-07
KANPUR(UP),January,2008,41033,327,492,411,UP,KANPUR,Jan-08
KANPUR(UP),January,2009,17160,1385,1538,1461,UP,KANPUR,Jan-09
KANPUR(UP),January,2010,29365,1189,1455,1339,UP,KANPUR,Jan-10
KANPUR(UP),January,2011,336,1400,2000,1700,UP,KANPUR,Jan-11
KANPUR(UP),January,2012,8800,624,670,648,UP,KANPUR,Jan-12
KANPUR(UP),January,2013,3700,1439,1439,1439,UP,KANPUR,Jan-13
KANPUR(UP),January,2014,73240,1096,1096,1096,UP,KANPUR,Jan-14
KANPUR(UP),January,2015,45875,1528,1528,1528,UP,KANPUR,Jan-15
KANPUR(UP),January,2016,47650,1340,1340,1340,UP,KANPUR,Jan-16
KANPUR(UP),February,2004,25450,829,957,893,UP,KANPUR,Feb-04
KANPUR(UP),February,2005,10500,327,422,367,UP,KANPUR,Feb-05
KANPUR(UP),February,2006,55500,340,437,396,UP,KANPUR,Feb-06
KANPUR(UP),February,2007,25000,969,1167,1065,UP,KANPUR,Feb-07
KANPUR(UP),February,2008,56347,304,366,347,UP,KANPUR,Feb-08
KANPUR(UP),February,2009,26430,1111,1299,1213,UP,KANPUR,Feb-09
KANPUR(UP),February,2010,33980,1187,1408,1309,UP,KANPUR,Feb-10
KANPUR(UP),February,2011,26790,1280,1485,1381,UP,KANPUR,Feb-11
KANPUR(UP),February,2012,4850,545,591,568,UP,KANPUR,Feb-12
KANPUR(UP),February,2013,2900,1895,1895,1895,UP,KANPUR,Feb-13
KANPUR(UP),February,2014,43200,1118,1118,1118,UP,KANPUR,Feb-14
KANPUR(UP),February,2015,60150,1514,1514,1514,UP,KANPUR,Feb-15
KANPUR(UP),February,2016,29400,1137,1137,1137,UP,KANPUR,Feb-16
KANPUR(UP),March,2004,25150,593,699,646,UP,KANPUR,Mar-04
KANPUR(UP),March,2005,26890,379,434,400,UP,KANPUR,Mar-05
KANPUR(UP),March,2006,131000,256,318,290,UP,KANPUR,Mar-06
KANPUR(UP),March,2007,53300,683,797,742,UP,KANPUR,Mar-07
KANPUR(UP),March,2008,116421,355,428,387,UP,KANPUR,Mar-08
KANPUR(UP),March,2009,28670,1034,1194,1124,UP,KANPUR,Mar-09
KANPUR(UP),March,2010,64920,762,1040,957,UP,KANPUR,Mar-10
KANPUR(UP),March,2011,23558,813,873,844,UP,KANPUR,Mar-11
KANPUR(UP),March,2012,4990,624,663,644,UP,KANPUR,Mar-12
KANPUR(UP),March,2013,13250,1374,1374,1374,UP,KANPUR,Mar-13
KANPUR(UP),March,2014,39160,1189,1189,1189,UP,KANPUR,Mar-14
KANPUR(UP),March,2015,26350,1584,1584,1584,UP,KANPUR,Mar-15
KANPUR(UP),April,2004,39900,383,469,425,UP,KANPUR,Apr-04
KANPUR(UP),April,2005,7100,310,353,328,UP,KANPUR,Apr-05
KANPUR(UP),April,2006,41800,252,317,295,UP,KANPUR,Apr-06
KANPUR(UP),April,2007,43700,520,586,554,UP,KANPUR,Apr-07
KANPUR(UP),April,2008,65673,361,450,409,UP,KANPUR,Apr-08
KANPUR(UP),April,2009,32690,767,857,812,UP,KANPUR,Apr-09
KANPUR(UP),April,2010,38724,724,832,789,UP,KANPUR,Apr-10
KANPUR(UP),April,2011,33380,617,701,658,UP,KANPUR,Apr-11
KANPUR(UP),April,2012,7650,591,634,613,UP,KANPUR,Apr-12
KANPUR(UP),April,2013,25400,1084,1084,1084,UP,KANPUR,Apr-13
KANPUR(UP),April,2014,33400,1031,1031,1031,UP,KANPUR,Apr-14
KANPUR(UP),April,2015,31150,1380,1380,1380,UP,KANPUR,Apr-15
KANPUR(UP),May,2004,19200,324,396,360,UP,KANPUR,May-04
KANPUR(UP),May,2005,44300,309,379,344,UP,KANPUR,May-05
KANPUR(UP),May,2006,62600,261,316,293,UP,KANPUR,May-06
KANPUR(UP),May,2007,11700,471,548,509,UP,KANPUR,May-07
KANPUR(UP),May,2008,168734,284,344,312,UP,KANPUR,May-08
KANPUR(UP),May,2009,31900,609,698,658,UP,KANPUR,May-09
KANPUR(UP),May,2010,31921,532,655,606,UP,KANPUR,May-10
KANPUR(UP),May,2011,15609,525,645,589,UP,KANPUR,May-11
KANPUR(UP),May,2012,12950,566,604,584,UP,KANPUR,May-12
KANPUR(UP),May,2013,40270,1048,1048,1048,UP,KANPUR,May-13
KANPUR(UP),May,2014,23720,1103,1103,1103,UP,KANPUR,May-14
KANPUR(UP),May,2015,36350,1343,1343,1343,UP,KANPUR,May-15
KANPUR(UP),June,2004,41700,298,371,333,UP,KANPUR,Jun-04
KANPUR(UP),June,2005,33800,279,357,326,UP,KANPUR,Jun-05
KANPUR(UP),June,2006,100900,245,299,278,UP,KANPUR,Jun-06
KANPUR(UP),June,2007,38541,481,644,594,UP,KANPUR,Jun-07
KANPUR(UP),June,2008,181386,280,354,323,UP,KANPUR,Jun-08
KANPUR(UP),June,2009,62620,658,763,711,UP,KANPUR,Jun-09
KANPUR(UP),June,2010,25460,563,658,612,UP,KANPUR,Jun-10
KANPUR(UP),June,2011,15484,502,655,583,UP,KANPUR,Jun-11
KANPUR(UP),June,2012,17550,560,602,581,UP,KANPUR,Jun-12
KANPUR(UP),June,2013,33560,1005,1005,1005,UP,KANPUR,Jun-13
KANPUR(UP),June,2014,15460,1009,1009,1009,UP,KANPUR,Jun-14
KANPUR(UP),June,2015,36100,1376,1376,1376,UP,KANPUR,Jun-15
KANPUR(UP),July,2004,12980,386,458,418,UP,KANPUR,Jul-04
KANPUR(UP),July,2005,4790,433,507,470,UP,KANPUR,Jul-05
KANPUR(UP),July,2006,80000,273,325,309,UP,KANPUR,Jul-06
KANPUR(UP),July,2007,59390,635,777,714,UP,KANPUR,Jul-07
KANPUR(UP),July,2008,122373,466,574,525,UP,KANPUR,Jul-08
KANPUR(UP),July,2009,51140,801,993,901,UP,KANPUR,Jul-09
KANPUR(UP),July,2010,34435,644,861,760,UP,KANPUR,Jul-10
KANPUR(UP),July,2011,22532,705,875,803,UP,KANPUR,Jul-11
KANPUR(UP),July,2012,28350,692,735,714,UP,KANPUR,Jul-12
KANPUR(UP),July,2013,11545,1773,1773,1773,UP,KANPUR,Jul-13
KANPUR(UP),July,2014,39300,1833,1833,1833,UP,KANPUR,Jul-14
KANPUR(UP),July,2015,14550,1862,1862,1862,UP,KANPUR,Jul-15
KANPUR(UP),August,2004,14600,460,550,503,UP,KANPUR,Aug-04
KANPUR(UP),August,2005,25550,458,526,493,UP,KANPUR,Aug-05
KANPUR(UP),August,2006,69100,321,392,376,UP,KANPUR,Aug-06
KANPUR(UP),August,2007,24463,844,1026,946,UP,KANPUR,Aug-07
KANPUR(UP),August,2008,31155,781,953,874,UP,KANPUR,Aug-08
KANPUR(UP),August,2009,55625,766,913,841,UP,KANPUR,Aug-09
KANPUR(UP),August,2010,22650,750,918,836,UP,KANPUR,Aug-10
KANPUR(UP),August,2011,8797,939,1088,1015,UP,KANPUR,Aug-11
KANPUR(UP),August,2012,37950,765,808,786,UP,KANPUR,Aug-12
KANPUR(UP),August,2013,4980,2796,2796,2796,UP,KANPUR,Aug-13
KANPUR(UP),August,2014,34900,1750,1750,1750,UP,KANPUR,Aug-14
KANPUR(UP),August,2015,12220,2864,2864,2864,UP,KANPUR,Aug-15
KANPUR(UP),September,2004,17500,550,629,590,UP,KANPUR,Sep-04
KANPUR(UP),September,2005,10325,755,888,858,UP,KANPUR,Sep-05
KANPUR(UP),September,2006,53050,383,462,428,UP,KANPUR,Sep-06
KANPUR(UP),September,2007,44564,978,1254,1142,UP,KANPUR,Sep-07
KANPUR(UP),September,2008,6050,765,892,833,UP,KANPUR,Sep-08
KANPUR(UP),September,2009,57350,806,937,876,UP,KANPUR,Sep-09
KANPUR(UP),September,2010,18910,1155,1373,1277,UP,KANPUR,Sep-10
KANPUR(UP),September,2011,26163,1187,1427,1311,UP,KANPUR,Sep-11
KANPUR(UP),September,2012,14850,778,821,802,UP,KANPUR,Sep-12
KANPUR(UP),September,2013,12140,4246,4264,4255,UP,KANPUR,Sep-13
KANPUR(UP),September,2014,37150,1552,1552,1552,UP,KANPUR,Sep-14
KANPUR(UP),September,2015,11650,3943,3943,3943,UP,KANPUR,Sep-15
KANPUR(UP),October,2004,45500,531,652,591,UP,KANPUR,Oct-04
KANPUR(UP),October,2005,4780,1067,1233,1144,UP,KANPUR,Oct-05
KANPUR(UP),October,2006,22700,381,469,428,UP,KANPUR,Oct-06
KANPUR(UP),October,2007,24560,1065,1428,1264,UP,KANPUR,Oct-07
KANPUR(UP),October,2008,14900,787,858,826,UP,KANPUR,Oct-08
KANPUR(UP),October,2009,38390,1405,1651,1527,UP,KANPUR,Oct-09
KANPUR(UP),October,2010,11220,1359,1600,1475,UP,KANPUR,Oct-10
KANPUR(UP),October,2011,10606,1085,1300,1200,UP,KANPUR,Oct-11
KANPUR(UP),October,2012,13500,918,958,938,UP,KANPUR,Oct-12
KANPUR(UP),October,2013,6150,4752,4752,4752,UP,KANPUR,Oct-13
KANPUR(UP),October,2014,25150,1605,1605,1605,UP,KANPUR,Oct-14
KANPUR(UP),October,2015,10040,3603,3603,3603,UP,KANPUR,Oct-15
KANPUR(UP),November,2004,14200,407,547,513,UP,KANPUR,Nov-04
KANPUR(UP),November,2005,5600,1100,1354,1234,UP,KANPUR,Nov-05
KANPUR(UP),November,2006,32750,382,488,438,UP,KANPUR,Nov-06
KANPUR(UP),November,2007,33629,846,1019,941,UP,KANPUR,Nov-07
KANPUR(UP),November,2008,14840,927,1087,1023,UP,KANPUR,Nov-08
KANPUR(UP),November,2009,27732,1323,1561,1454,UP,KANPUR,Nov-09
KANPUR(UP),November,2010,1000,1578,1633,1605,UP,KANPUR,Nov-10
KANPUR(UP),November,2011,2950,1161,1209,1183,UP,KANPUR,Nov-11
KANPUR(UP),November,2012,10000,1141,1186,1163,UP,KANPUR,Nov-12
KANPUR(UP),November,2013,11290,3861,3861,3861,UP,KANPUR,Nov-13
KANPUR(UP),November,2014,52150,1643,1643,1643,UP,KANPUR,Nov-14
KANPUR(UP),November,2015,20250,2515,2515,2515,UP,KANPUR,Nov-15
KANPUR(UP),December,2004,31900,313,385,342,UP,KANPUR,Dec-04
KANPUR(UP),December,2005,6750,779,936,857,UP,KANPUR,Dec-05
KANPUR(UP),December,2006,44000,350,602,484,UP,KANPUR,Dec-06
KANPUR(UP),December,2007,47130,485,674,614,UP,KANPUR,Dec-07
KANPUR(UP),December,2008,30050,1064,1328,1196,UP,KANPUR,Dec-08
KANPUR(UP),December,2009,35920,1114,1449,1313,UP,KANPUR,Dec-09
KANPUR(UP),December,2011,4250,729,771,750,UP,KANPUR,Dec-11
KANPUR(UP),December,2012,2250,1380,1420,1400,UP,KANPUR,Dec-12
KANPUR(UP),December,2013,42900,2059,2059,2059,UP,KANPUR,Dec-13
KANPUR(UP),December,2014,56950,1534,1534,1534,UP,KANPUR,Dec-14
KANPUR(UP),December,2015,39450,1573,1573,1573,UP,KANPUR,Dec-15
KARNAL(HR),January,2003,6610,274,335,304,HR,KARNAL,Jan-03
KARNAL(HR),January,2004,700,917,1050,983,HR,KARNAL,Jan-04
KARNAL(HR),January,2005,200,500,600,575,HR,KARNAL,Jan-05
KARNAL(HR),January,2007,4380,1075,1203,1141,HR,KARNAL,Jan-07
KARNAL(HR),January,2008,7150,523,596,560,HR,KARNAL,Jan-08
KARNAL(HR),January,2009,7800,1200,1545,1373,HR,KARNAL,Jan-09
KARNAL(HR),January,2010,7550,1539,1700,1622,HR,KARNAL,Jan-10
KARNAL(HR),January,2011,1325,1950,3703,2829,HR,KARNAL,Jan-11
KARNAL(HR),January,2012,485,450,620,535,HR,KARNAL,Jan-12
KARNAL(HR),January,2013,7650,1359,1607,1483,HR,KARNAL,Jan-13
KARNAL(HR),January,2014,13400,2080,2240,2160,HR,KARNAL,Jan-14
KARNAL(HR),January,2015,8650,1500,1600,1550,HR,KARNAL,Jan-15
KARNAL(HR),January,2016,11850,1190,1394,1292,HR,KARNAL,Jan-16
KARNAL(HR),February,2003,6630,270,282,276,HR,KARNAL,Feb-03
KARNAL(HR),February,2004,3450,879,1050,963,HR,KARNAL,Feb-04
KARNAL(HR),February,2005,550,400,533,467,HR,KARNAL,Feb-05
KARNAL(HR),February,2007,4300,1347,1462,1404,HR,KARNAL,Feb-07
KARNAL(HR),February,2008,9150,458,558,508,HR,KARNAL,Feb-08
KARNAL(HR),February,2009,5750,1100,1360,1230,HR,KARNAL,Feb-09
KARNAL(HR),February,2010,8200,1385,1505,1444,HR,KARNAL,Feb-10
KARNAL(HR),February,2011,4325,1203,1481,1342,HR,KARNAL,Feb-11
KARNAL(HR),February,2012,2107,416,574,495,HR,KARNAL,Feb-12
KARNAL(HR),February,2014,17500,953,1235,1094,HR,KARNAL,Feb-14
KARNAL(HR),February,2015,7350,1561,1661,1611,HR,KARNAL,Feb-15
KARNAL(HR),March,2003,8750,356,364,360,HR,KARNAL,Mar-03
KARNAL(HR),March,2004,1050,575,625,600,HR,KARNAL,Mar-04
KARNAL(HR),March,2007,6400,990,1156,1072,HR,KARNAL,Mar-07
KARNAL(HR),March,2008,8350,498,595,549,HR,KARNAL,Mar-08
KARNAL(HR),March,2009,8000,1073,1245,1159,HR,KARNAL,Mar-09
KARNAL(HR),March,2010,13150,961,1067,1014,HR,KARNAL,Mar-10
KARNAL(HR),March,2011,7900,873,1023,947,HR,KARNAL,Mar-11
KARNAL(HR),March,2014,8080,1196,1304,1250,HR,KARNAL,Mar-14
KARNAL(HR),March,2015,6600,1530,1635,1583,HR,KARNAL,Mar-15
KARNAL(HR),April,2003,7850,443,443,443,HR,KARNAL,Apr-03
KARNAL(HR),April,2007,5705,751,892,837,HR,KARNAL,Apr-07
KARNAL(HR),April,2008,9200,490,537,516,HR,KARNAL,Apr-08
KARNAL(HR),April,2009,10479,730,830,781,HR,KARNAL,Apr-09
KARNAL(HR),April,2010,7100,835,938,887,HR,KARNAL,Apr-10
KARNAL(HR),April,2011,4752,679,817,737,HR,KARNAL,Apr-11
KARNAL(HR),April,2012,6623,498,655,575,HR,KARNAL,Apr-12
KARNAL(HR),April,2014,7680,1240,1343,1292,HR,KARNAL,Apr-14
KARNAL(HR),April,2015,13250,1209,1400,1305,HR,KARNAL,Apr-15
KARNAL(HR),May,2003,5020,403,427,415,HR,KARNAL,May-03
KARNAL(HR),May,2004,250,350,400,375,HR,KARNAL,May-04
KARNAL(HR),May,2007,4900,472,550,512,HR,KARNAL,May-07
KARNAL(HR),May,2008,8400,421,483,452,HR,KARNAL,May-08
KARNAL(HR),May,2009,9700,513,637,575,HR,KARNAL,May-09
KARNAL(HR),May,2010,4300,550,617,583,HR,KARNAL,May-10
KARNAL(HR),May,2011,1700,513,650,580,HR,KARNAL,May-11
KARNAL(HR),May,2013,10450,944,1160,1050,HR,KARNAL,May-13
KARNAL(HR),May,2015,11750,1158,1333,1246,HR,KARNAL,May-15
KARNAL(HR),June,2003,3010,389,435,412,HR,KARNAL,Jun-03
KARNAL(HR),June,2006,1500,423,482,452,HR,KARNAL,Jun-06
KARNAL(HR),June,2007,4100,629,729,679,HR,KARNAL,Jun-07
KARNAL(HR),June,2008,5100,458,561,510,HR,KARNAL,Jun-08
KARNAL(HR),June,2009,9800,733,821,777,HR,KARNAL,Jun-09
KARNAL(HR),June,2010,6995,576,633,604,HR,KARNAL,Jun-10
KARNAL(HR),June,2011,5259,422,561,491,HR,KARNAL,Jun-11
KARNAL(HR),June,2012,1420,500,650,600,HR,KARNAL,Jun-12
KARNAL(HR),June,2013,6800,1035,1303,1165,HR,KARNAL,Jun-13
KARNAL(HR),June,2014,8200,1200,1300,1250,HR,KARNAL,Jun-14
KARNAL(HR),June,2015,8530,1808,2008,1916,HR,KARNAL,Jun-15
KARNAL(HR),July,2003,5660,522,595,560,HR,KARNAL,Jul-03
KARNAL(HR),July,2004,1500,392,492,442,HR,KARNAL,Jul-04
KARNAL(HR),July,2006,3250,459,521,490,HR,KARNAL,Jul-06
KARNAL(HR),July,2007,4450,906,980,943,HR,KARNAL,Jul-07
KARNAL(HR),July,2008,6450,690,773,731,HR,KARNAL,Jul-08
KARNAL(HR),July,2009,13146,884,957,923,HR,KARNAL,Jul-09
KARNAL(HR),July,2010,13175,633,960,803,HR,KARNAL,Jul-10
KARNAL(HR),July,2011,2508,537,701,627,HR,KARNAL,Jul-11
KARNAL(HR),July,2012,5693,534,821,674,HR,KARNAL,Jul-12
KARNAL(HR),July,2013,4450,1988,2300,2144,HR,KARNAL,Jul-13
KARNAL(HR),July,2015,7750,2012,2200,2108,HR,KARNAL,Jul-15
KARNAL(HR),August,2003,4900,465,625,546,HR,KARNAL,Aug-03
